year,gender,rank,name
1963,female,3,Andrea
1963,female,4,Birgit
1963,female,5,Petra
1963,female,6,Martina
1963,female,7,Heike
1963,female,8,Claudia
1963,female,9,Gabriele
1963,female,10,Christine
1963,female,11,Karin
1963,female,12,Bettina
1963,female,13,Anja
1963,female,14,Kerstin
1963,female,15,Silvia
1963,female,16,Ute
1963,female,17,Monika
1963,female,18,Ulrike
1963,female,19,Beate
1963,female,20,Angela
1963,female,21,Christiane
1963,female,22,Katrin
1963,female,23,Cornelia
1963,female,24,Annette
1963,female,25,Silke
1963,female,26,Britta
1963,female,27,Kirsten
1963,female,28,Elke
1963,female,29,Manuela
1963,female,30,Angelika
1963,female,31,Anke
1963,female,32,Marion
1963,female,33,Doris
1963,female,34,Dagmar
1963,female,35,Astrid
1963,male,1,Thomas
1963,male,2,Michael
1963,male,3,Andreas
1963,male,4,Frank
1963,male,5,Stefan
1963,male,6,Peter
1963,male,7,Torsten
1963,male,8,Ralf
1963,male,9,Jörg
1963,male,10,Jürgen
1963,male,11,Uwe
1963,male,12,Christian
1963,male,13,Matthias
1963,male,14,Martin
1963,male,15,Wolfgang
1963,male,16,Bernd
1963,male,17,Dirk
1963,male,18,Klaus
1963,male,19,Jens
1963,male,20,Hans
1963,male,21,Karsten
1963,male,22,Holger
1963,male,23,Kai
1963,male,24,Joachim
1963,male,25,Dieter
1963,male,26,Olaf
1963,male,27,Rainer
1963,male,28,Markus
1963,male,29,Sven
1963,male,30,Oliver
1963,male,31,Volker
1963,male,32,Jan
1963,male,33,Detlev
1963,male,34,Norbert
1963,male,35,Harald
1964,female,1,Sabine
1964,female,2,Susanne
1964,female,3,Martina
1964,female,4,Andrea
1964,female,5,Petra
1964,female,6,Claudia
1964,female,7,Birgit
1964,female,8,Heike
1964,female,9,Anja
1964,female,10,Kerstin
1964,female,11,Silke
1964,female,12,Ute
1964,female,13,Gabriele
1964,female,14,Bettina
1964,female,15,Kirsten
1964,female,16,Christine
1964,female,17,Katrin
1964,female,18,Britta
1964,female,19,Monika
1964,female,20,Annette
1964,female,21,Barbara
1964,female,22,Manuela
1964,female,23,Silvia
1964,female,24,Anke
1964,female,25,Christiane
1964,female,26,Angela
1964,female,27,Marion
1964,female,28,Beate
1964,female,29,Karin
1964,female,30,Dagmar
1964,female,31,Astrid
1964,female,32,Regina
1964,female,33,Ulrike
1964,female,34,Cornelia
1964,female,35,Elke
1964,male,1,Thomas
1964,male,2,Michael
1964,male,3,Andreas
1964,male,4,Stefan
1964,male,5,Frank
1964,male,6,Torsten
1964,male,7,Ralf
1964,male,8,Peter
1964,male,9,Matthias
1964,male,10,Jens
1964,male,11,Jörg
1964,male,12,Martin
1964,male,13,Dirk
1964,male,14,Christian
1964,male,15,Jürgen
1964,male,16,Bernd
1964,male,17,Klaus
1964,male,18,Karsten
1964,male,19,Olaf
1964,male,20,Holger
1964,male,21,Wolfgang
1964,male,22,Uwe
1964,male,23,Jan
1964,male,24,Markus
1964,male,25,Rainer
1964,male,26,Kai
1964,male,27,Sven
1964,male,28,Hans
1964,male,29,Joachim
1964,male,30,Manfred
1964,male,31,Volker
1964,male,32,Oliver
1964,male,33,Norbert
1964,male,34,Detlev
1964,male,35,Christoph
1965,female,1,Sabine
1965,female,2,Petra
1965,female,3,Claudia
1965,female,4,Susanne
1965,female,5,Andrea
1965,female,6,Martina
1965,female,7,Birgit
1965,female,8,Bettina
1965,female,9,Anja
1965,female,10,Kerstin
1965,female,11,Silke
1965,female,12,Kirsten
1965,female,13,Heike
1965,female,14,Katrin
1965,female,15,Barbara
1965,female,16,Monika
1965,female,17,Christine
1965,female,18,Gabriele
1965,female,19,Britta
1965,female,20,Silvia
1965,female,21,Annette
1965,female,22,Beate
1965,female,23,Stefanie
1965,female,24,Ulrike
1965,female,25,Ute
1965,female,26,Christiane
1965,female,27,Dagmar
1965,female,28,Marion
1965,female,29,Michaela
1965,female,30,Anke
1965,female,31,Christina
1965,female,32,Angela
1965,female,33,Manuela
1965,female,34,Cornelia
1965,female,35,Astrid
1965,male,1,Thomas
1965,male,2,Michael
1965,male,3,Andreas
1965,male,4,Stefan
1965,male,5,Frank
1965,male,6,Torsten
1965,male,7,Jörg
1965,male,8,Ralf
1965,male,9,Matthias
1965,male,10,Christian
1965,male,11,Peter
1965,male,12,Dirk
1965,male,13,Jens
1965,male,14,Martin
1965,male,15,Sven
1965,male,16,Jürgen
1965,male,17,Holger
1965,male,18,Karsten
1965,male,19,Bernd
1965,male,20,Oliver
1965,male,21,Klaus
1965,male,22,Markus
1965,male,23,Uwe
1965,male,24,Olaf
1965,male,25,Rainer
1965,male,26,Wolfgang
1965,male,27,Kai
1965,male,28,Jan
1965,male,29,Christoph
1965,male,30,Hans
1965,male,31,Heiko
1965,male,32,Volker
1965,male,33,Axel
1965,male,34,Joachim
1965,male,35,Harald
1966,female,1,Sabine
1966,female,2,Susanne
1966,female,3,Claudia
1966,female,4,Petra
1966,female,5,Andrea
1966,female,6,Anja
1966,female,7,Martina
1966,female,8,Birgit
1966,female,9,Kerstin
1966,female,10,Bettina
1966,female,11,Katrin
1966,female,12,Heike
1966,female,13,Christine
1966,female,14,Stefanie
1966,female,15,Silke
1966,female,16,Britta
1966,female,17,Kirsten
1966,female,18,Michaela
1966,female,19,Ute
1966,female,20,Beate
1966,female,21,Christina
1966,female,22,Ulrike
1966,female,23,Christiane
1966,female,24,Gabriele
1966,female,25,Marion
1966,female,26,Barbara
1966,female,27,Manuela
1966,female,28,Silvia
1966,female,29,Monika
1966,female,30,Angela
1966,female,31,Anke
1966,female,32,Karin
1966,female,33,Regina
1966,female,34,Simone
1966,female,35,Annette
1966,male,1,Thomas
1966,male,2,Stefan
1966,male,3,Michael
1966,male,4,Andreas
1966,male,5,Frank
1966,male,6,Torsten
1966,male,7,Matthias
1966,male,8,Dirk
1966,male,9,Jörg
1966,male,10,Ralf
1966,male,11,Christian
1966,male,12,Jens
1966,male,13,Peter
1966,male,14,Karsten
1966,male,15,Olaf
1966,male,16,Jürgen
1966,male,17,Oliver
1966,male,18,Martin
1966,male,19,Markus
1966,male,20,Klaus
1966,male,21,Sven
1966,male,22,Bernd
1966,male,23,Rainer
1966,male,24,Jan
1966,male,25,Uwe
1966,male,26,Holger
1966,male,27,Kai
1966,male,28,Alexander
1966,male,29,André
1966,male,30,Wolfgang
1966,male,31,Lars
1966,male,32,Volker
1966,male,33,Christoph
1966,male,34,Marc
1966,male,35,Hans
1967,female,1,Claudia
1967,female,2,Sabine
1967,female,3,Anja
1967,female,4,Andrea
1967,female,5,Susanne
1967,female,6,Petra
1967,female,7,Martina
1967,female,8,Birgit
1967,female,9,Stefanie
1967,female,10,Heike
1967,female,11,Katrin
1967,female,12,Kerstin
1967,female,13,Silke
1967,female,14,Nicole
1967,female,15,Bettina
1967,female,16,Kirsten
1967,female,17,Britta
1967,female,18,Ulrike
1967,female,19,Gabriele
1967,female,20,Christine
1967,female,21,Christiane
1967,female,22,Katja
1967,female,23,Silvia
1967,female,24,Anke
1967,female,25,Manuela
1967,female,26,Beate
1967,female,27,Christina
1967,female,28,Ute
1967,female,29,Michaela
1967,female,30,Monika
1967,female,31,Angela
1967,female,32,Barbara
1967,female,33,Cornelia
1967,female,34,Marion
1967,female,35,Tanja
1967,male,1,Thomas
1967,male,2,Stefan
1967,male,3,Michael
1967,male,4,Andreas
1967,male,5,Frank
1967,male,6,Torsten
1967,male,7,Matthias
1967,male,8,Jörg
1967,male,9,Christian
1967,male,10,Markus
1967,male,11,Dirk
1967,male,12,Jens
1967,male,13,Peter
1967,male,14,Oliver
1967,male,15,Karsten
1967,male,16,Ralf
1967,male,17,Sven
1967,male,18,Jürgen
1967,male,19,Klaus
1967,male,20,Martin
1967,male,21,Olaf
1967,male,22,Bernd
1967,male,23,Jan
1967,male,24,Wolfgang
1967,male,25,Uwe
1967,male,26,Kai
1967,male,27,André
1967,male,28,Holger
1967,male,29,Christoph
1967,male,30,Hans
1967,male,31,Rainer
1967,male,32,Alexander
1967,male,33,Heiko
1967,male,34,Axel
1967,male,35,Volker
1968,female,1,Claudia
1968,female,2,Anja
1968,female,3,Susanne
1968,female,4,Sabine
1968,female,5,Andrea
1968,female,6,Petra
1968,female,7,Stefanie
1968,female,8,Bettina
1968,female,9,Kerstin
1968,female,10,Birgit
1968,female,11,Silke
1968,female,12,Martina
1968,female,13,Heike
1968,female,14,Britta
1968,female,15,Katrin
1968,female,16,Nicole
1968,female,17,Tanja
1968,female,18,Ulrike
1968,female,19,Angela
1968,female,20,Anke
1968,female,21,Silvia
1968,female,22,Christine
1968,female,23,Gabriele
1968,female,24,Katja
1968,female,25,Barbara
1968,female,26,Sandra
1968,female,27,Alexandra
1968,female,28,Annette
1968,female,29,Beate
1968,female,30,Kirsten
1968,female,31,Manuela
1968,female,32,Astrid
1968,female,33,Christina
1968,female,34,Monika
1968,female,35,Michaela
1968,male,1,Stefan
1968,male,2,Thomas
1968,male,3,Michael
1968,male,4,Andreas
1968,male,5,Frank
1968,male,6,Christian
1968,male,7,Torsten
1968,male,8,Markus
1968,male,9,Matthias
1968,male,10,Oliver
1968,male,11,Dirk
1968,male,12,Sven
1968,male,13,Jörg
1968,male,14,Jens
1968,male,15,Ralf
1968,male,16,Karsten
1968,male,17,Peter
1968,male,18,Martin
1968,male,19,Jan
1968,male,20,Olaf
1968,male,21,Bernd
1968,male,22,Alexander
1968,male,23,Kai
1968,male,24,Jürgen
1968,male,25,Volker
1968,male,26,Heiko
1968,male,27,Klaus
1968,male,28,Holger
1968,male,29,Axel
1968,male,30,Marc
1968,male,31,Christoph
1968,male,32,Lars
1968,male,33,Uwe
1968,male,34,André
1968,male,35,Harald
1969,female,1,Claudia
1969,female,2,Anja
1969,female,3,Nicole
1969,female,4,Katrin
1969,female,5,Sabine
1969,female,6,Susanne
1969,female,7,Stefanie
1969,female,8,Andrea
1969,female,9,Petra
1969,female,10,Tanja
1969,female,11,Kerstin
1969,female,12,Heike
1969,female,13,Alexandra
1969,female,14,Christina
1969,female,15,Katja
1969,female,16,Birgit
1969,female,17,Silke
1969,female,18,Martina
1969,female,19,Britta
1969,female,20,Sandra
1969,female,21,Bettina
1969,female,22,Beate
1969,female,23,Manuela
1969,female,24,Maike
1969,female,25,Michaela
1969,female,26,Annette
1969,female,27,Astrid
1969,female,28,Antje
1969,female,29,Silvia
1969,female,30,Christine
1969,female,31,Monika
1969,female,32,Ulrike
1969,female,33,Kirsten
1969,female,34,Barbara
1969,female,35,Simone
1969,male,1,Thomas
1969,male,2,Stefan
1969,male,3,Michael
1969,male,4,Andreas
1969,male,5,Frank
1969,male,6,Torsten
1969,male,7,Oliver
1969,male,8,Markus
1969,male,9,Dirk
1969,male,10,Christian
1969,male,11,Sven
1969,male,12,Matthias
1969,male,13,Ralf
1969,male,14,Jens
1969,male,15,Martin
1969,male,16,Jörg
1969,male,17,Karsten
1969,male,18,Peter
1969,male,19,Jan
1969,male,20,Klaus
1969,male,21,Olaf
1969,male,22,Alexander
1969,male,23,Kai
1969,male,24,Bernd
1969,male,25,Marc
1969,male,26,Holger
1969,male,27,Marco
1969,male,28,André
1969,male,29,Heiko
1969,male,30,Volker
1969,male,31,Christoph
1969,male,32,Jürgen
1969,male,33,Lars
1969,male,34,Arne
1969,male,35,Mike
1970,female,1,Nicole
1970,female,2,Anja
1970,female,3,Claudia
1970,female,4,Stefanie
1970,female,5,Andrea
1970,female,6,Tanja
1970,female,7,Katrin
1970,female,8,Susanne
1970,female,9,Petra
1970,female,10,Sabine
1970,female,11,Sandra
1970,female,12,Kerstin
1970,female,13,Britta
1970,female,14,Martina
1970,female,15,Silke
1970,female,16,Birgit
1970,female,17,Christina
1970,female,18,Manuela
1970,female,19,Heike
1970,female,20,Katja
1970,female,21,Alexandra
1970,female,22,Silvia
1970,female,23,Sonja
1970,female,24,Daniela
1970,female,25,Christine
1970,female,26,Bettina
1970,female,27,Astrid
1970,female,28,Michaela
1970,female,29,Ulrike
1970,female,30,Maike
1970,female,31,Yvonne
1970,female,32,Kirsten
1970,female,33,Annette
1970,female,34,Simone
1970,female,35,Angela
1970,male,1,Stefan
1970,male,2,Michael
1970,male,3,Andreas
1970,male,4,Thomas
1970,male,5,Frank
1970,male,6,Markus
1970,male,7,Christian
1970,male,8,Oliver
1970,male,9,Matthias
1970,male,10,Torsten
1970,male,11,Martin
1970,male,12,Sven
1970,male,13,Alexander
1970,male,14,Dirk
1970,male,15,Karsten
1970,male,16,Ralf
1970,male,17,Jörg
1970,male,18,Jan
1970,male,19,Marc
1970,male,20,Peter
1970,male,21,Olaf
1970,male,22,Marco
1970,male,23,Jens
1970,male,24,Lars
1970,male,25,André
1970,male,26,Holger
1970,male,27,Heiko
1970,male,28,Kai
1970,male,29,Ingo
1970,male,30,Volker
1970,male,31,Mike
1970,male,32,Klaus
1970,male,33,Jürgen
1970,male,34,Robert
1970,male,35,Tobias
1971,female,1,Nicole
1971,female,2,Tanja
1971,female,3,Claudia
1971,female,4,Anja
1971,female,5,Andrea
1971,female,6,Stefanie
1971,female,7,Susanne
1971,female,8,Katja
1971,female,9,Katrin
1971,female,10,Kerstin
1971,female,11,Silke
1971,female,12,Sabine
1971,female,13,Britta
1971,female,14,Petra
1971,female,15,Sandra
1971,female,16,Birgit
1971,female,17,Alexandra
1971,female,18,Daniela
1971,female,19,Simone
1971,female,20,Bettina
1971,female,21,Christina
1971,female,22,Martina
1971,female,23,Melanie
1971,female,24,Manuela
1971,female,25,Maike
1971,female,26,Heike
1971,female,27,Julia
1971,female,28,Christiane
1971,female,29,Ulrike
1971,female,30,Sonja
1971,female,31,Christine
1971,female,32,Yvonne
1971,female,33,Iris
1971,female,34,Silvia
1971,female,35,Monika
1971,male,1,Michael
1971,male,2,Thomas
1971,male,3,Stefan
1971,male,4,Andreas
1971,male,5,Oliver
1971,male,6,Sven
1971,male,7,Christian
1971,male,8,Markus
1971,male,9,Matthias
1971,male,10,Frank
1971,male,11,Torsten
1971,male,12,Martin
1971,male,13,Dirk
1971,male,14,Karsten
1971,male,15,Marc
1971,male,16,Jens
1971,male,17,Jan
1971,male,18,André
1971,male,19,Jörg
1971,male,20,Marco
1971,male,21,Lars
1971,male,22,Alexander
1971,male,23,Kai
1971,male,24,Olaf
1971,male,25,Peter
1971,male,26,Ralf
1971,male,27,Holger
1971,male,28,Heiko
1971,male,29,Bernd
1971,male,30,Mario
1971,male,31,Sascha
1971,male,32,Ingo
1971,male,33,Daniel
1971,male,34,Patrick
1971,male,35,Robert
1972,female,1,Nicole
1972,female,2,Claudia
1972,female,3,Tanja
1972,female,4,Sandra
1972,female,5,Stefanie
1972,female,6,Anja
1972,female,7,Katrin
1972,female,8,Andrea
1972,female,9,Katja
1972,female,10,Michaela
1972,female,11,Sabine
1972,female,12,Susanne
1972,female,13,Melanie
1972,female,14,Silke
1972,female,15,Britta
1972,female,16,Daniela
1972,female,17,Petra
1972,female,18,Alexandra
1972,female,19,Kerstin
1972,female,20,Martina
1972,female,21,Sonja
1972,female,22,Christina
1972,female,23,Julia
1972,female,24,Manuela
1972,female,25,Heike
1972,female,26,Bettina
1972,female,27,Simone
1972,female,28,Yvonne
1972,female,29,Maike
1972,female,30,Wiebke
1972,female,31,Birgit
1972,female,32,Silvia
1972,female,33,Kirsten
1972,female,34,Ulrike
1972,female,35,Christine
1972,male,1,Michael
1972,male,2,Christian
1972,male,3,Andreas
1972,male,4,Stefan
1972,male,5,Thomas
1972,male,6,Torsten
1972,male,7,Oliver
1972,male,8,Markus
1972,male,9,Sven
1972,male,10,Matthias
1972,male,11,Marc
1972,male,12,Frank
1972,male,13,Martin
1972,male,14,Karsten
1972,male,15,Jens
1972,male,16,Jan
1972,male,17,Marco
1972,male,18,Alexander
1972,male,19,Lars
1972,male,20,Kai
1972,male,21,Daniel
1972,male,22,Dirk
1972,male,23,Peter
1972,male,24,Holger
1972,male,25,Jörg
1972,male,26,Tobias
1972,male,27,André
1972,male,28,Sascha
1972,male,29,Ralf
1972,male,30,Björn
1972,male,31,Christoph
1972,male,32,Mario
1972,male,33,Florian
1972,male,34,Olaf
1972,male,35,Jürgen
1973,female,1,Nicole
1973,female,2,Sandra
1973,female,3,Stefanie
1973,female,4,Tanja
1973,female,5,Daniela
1973,female,6,Claudia
1973,female,7,Anja
1973,female,8,Katrin
1973,female,9,Melanie
1973,female,10,Andrea
1973,female,11,Bianca
1973,female,12,Katja
1973,female,13,Silke
1973,female,14,Kerstin
1973,female,15,Alexandra
1973,female,16,Sonja
1973,female,17,Susanne
1973,female,18,Martina
1973,female,19,Sabine
1973,female,20,Michaela
1973,female,21,Ulrike
1973,female,22,Christina
1973,female,23,Christine
1973,female,24,Simone
1973,female,25,Maike
1973,female,26,Nina
1973,female,27,Heike
1973,female,28,Bettina
1973,female,29,Britta
1973,female,30,Petra
1973,female,31,Manuela
1973,female,32,Anna
1973,female,33,Yvonne
1973,female,34,Julia
1973,female,35,Eva
1973,male,1,Michael
1973,male,2,Markus
1973,male,3,Thomas
1973,male,4,Stefan
1973,male,5,Matthias
1973,male,6,Andreas
1973,male,7,Christian
1973,male,8,Oliver
1973,male,9,Sven
1973,male,10,Alexander
1973,male,11,Marco
1973,male,12,Jan
1973,male,13,Martin
1973,male,14,Karsten
1973,male,15,Frank
1973,male,16,Torsten
1973,male,17,Marc
1973,male,18,André
1973,male,19,Jens
1973,male,20,Dirk
1973,male,21,Ralf
1973,male,22,Jörg
1973,male,23,Lars
1973,male,24,Kai
1973,male,25,Tobias
1973,male,26,Christoph
1973,male,27,Daniel
1973,male,28,Mike
1973,male,29,Sascha
1973,male,30,Nils
1973,male,31,Peter
1973,male,32,Sebastian
1973,male,33,Björn
1973,male,34,Jürgen
1973,male,35,Wolfgang
1974,female,1,Nicole
1974,female,2,Tanja
1974,female,3,Sandra
1974,female,4,Stefanie
1974,female,5,Katrin
1974,female,6,Claudia
1974,female,7,Melanie
1974,female,8,Julia
1974,female,9,Daniela
1974,female,10,Kerstin
1974,female,11,Anja
1974,female,12,Susanne
1974,female,13,Silke
1974,female,14,Alexandra
1974,female,15,Andrea
1974,female,16,Katja
1974,female,17,Christina
1974,female,18,Simone
1974,female,19,Sonja
1974,female,20,Maike
1974,female,21,Nina
1974,female,22,Bianca
1974,female,23,Anna
1974,female,24,Britta
1974,female,25,Christine
1974,female,26,Yvonne
1974,female,27,Petra
1974,female,28,Martina
1974,female,29,Sabine
1974,female,30,Jana
1974,female,31,Anke
1974,female,32,Manuela
1974,female,33,Ulrike
1974,female,34,Katharina
1974,female,35,Michaela
1974,male,1,Christian
1974,male,2,Stefan
1974,male,3,Thomas
1974,male,4,Andreas
1974,male,5,Markus
1974,male,6,Michael
1974,male,7,Oliver
1974,male,8,Alexander
1974,male,9,Jan
1974,male,10,Marc
1974,male,11,Sven
1974,male,12,Marco
1974,male,13,Torsten
1974,male,14,Martin
1974,male,15,Frank
1974,male,16,Matthias
1974,male,17,Jens
1974,male,18,André
1974,male,19,Sebastian
1974,male,20,Lars
1974,male,21,Daniel
1974,male,22,Dirk
1974,male,23,Christoph
1974,male,24,Sascha
1974,male,25,Jörg
1974,male,26,Ralf
1974,male,27,Kai
1974,male,28,Karsten
1974,male,29,Heiko
1974,male,30,Mike
1974,male,31,Tobias
1974,male,32,Björn
1974,male,33,Florian
1974,male,34,Patrick
1974,male,35,René
1975,female,1,Sandra
1975,female,2,Stefanie
1975,female,3,Nicole
1975,female,4,Katrin
1975,female,5,Tanja
1975,female,6,Anja
1975,female,7,Yvonne
1975,female,8,Julia
1975,female,9,Claudia
1975,female,10,Melanie
1975,female,11,Katja
1975,female,12,Nadine
1975,female,13,Silke
1975,female,14,Andrea
1975,female,15,Sonja
1975,female,16,Susanne
1975,female,17,Bettina
1975,female,18,Daniela
1975,female,19,Sabine
1975,female,20,Alexandra
1975,female,21,Kerstin
1975,female,22,Christina
1975,female,23,Maike
1975,female,24,Bianca
1975,female,25,Silvia
1975,female,26,Anke
1975,female,27,Christiane
1975,female,28,Maren
1975,female,29,Michaela
1975,female,30,Christine
1975,female,31,Nina
1975,female,32,Anna
1975,female,33,Diana
1975,female,34,Martina
1975,female,35,Simone
1975,male,1,Christian
1975,male,2,Markus
1975,male,3,Michael
1975,male,4,Stefan
1975,male,5,Andreas
1975,male,6,Thomas
1975,male,7,Alexander
1975,male,8,Sven
1975,male,9,Torsten
1975,male,10,Jan
1975,male,11,Matthias
1975,male,12,Frank
1975,male,13,Martin
1975,male,14,Jens
1975,male,15,Sebastian
1975,male,16,Marco
1975,male,17,Oliver
1975,male,18,André
1975,male,19,Marc
1975,male,20,Daniel
1975,male,21,Lars
1975,male,22,Tobias
1975,male,23,Jörg
1975,male,24,Mike
1975,male,25,Sascha
1975,male,26,Florian
1975,male,27,Robert
1975,male,28,Karsten
1975,male,29,Björn
1975,male,30,Holger
1975,male,31,René
1975,male,32,Christoph
1975,male,33,Dirk
1975,male,34,Dennis
1975,male,35,Timo
1976,female,1,Stefanie
1976,female,2,Sandra
1976,female,3,Katrin
1976,female,4,Nicole
1976,female,5,Melanie
1976,female,6,Julia
1976,female,7,Tanja
1976,female,8,Daniela
1976,female,9,Claudia
1976,female,10,Nadine
1976,female,11,Yvonne
1976,female,12,Anja
1976,female,13,Andrea
1976,female,14,Christina
1976,female,15,Kerstin
1976,female,16,Alexandra
1976,female,17,Katja
1976,female,18,Nina
1976,female,19,Christine
1976,female,20,Sonja
1976,female,21,Maike
1976,female,22,Sabine
1976,female,23,Silke
1976,female,24,Katharina
1976,female,25,Simone
1976,female,26,Bianca
1976,female,27,Michaela
1976,female,28,Eva
1976,female,29,Maren
1976,female,30,Susanne
1976,female,31,Jessica
1976,female,32,Anna
1976,female,33,Anke
1976,female,34,Diana
1976,female,35,Tina
1976,male,1,Christian
1976,male,2,Stefan
1976,male,3,Andreas
1976,male,4,Matthias
1976,male,5,Jan
1976,male,6,Thomas
1976,male,7,Michael
1976,male,8,Alexander
1976,male,9,Markus
1976,male,10,Daniel
1976,male,11,Sven
1976,male,12,Marco
1976,male,13,Sebastian
1976,male,14,Martin
1976,male,15,Torsten
1976,male,16,André
1976,male,17,Tobias
1976,male,18,Oliver
1976,male,19,Björn
1976,male,20,Christoph
1976,male,21,Lars
1976,male,22,Jens
1976,male,23,Sascha
1976,male,24,Robert
1976,male,25,Frank
1976,male,26,Kai
1976,male,27,Florian
1976,male,28,Dirk
1976,male,29,Marc
1976,male,30,Mike
1976,male,31,Karsten
1976,male,32,Jörg
1976,male,33,Patrick
1976,male,34,Dennis
1976,male,35,Peter
1977,female,1,Sandra
1977,female,2,Stefanie
1977,female,3,Nicole
1977,female,4,Christina
1977,female,5,Katrin
1977,female,6,Melanie
1977,female,7,Nadine
1977,female,8,Anja
1977,female,9,Tanja
1977,female,10,Daniela
1977,female,11,Julia
1977,female,12,Claudia
1977,female,13,Yvonne
1977,female,14,Nina
1977,female,15,Susanne
1977,female,16,Simone
1977,female,17,Katja
1977,female,18,Sonja
1977,female,19,Anne
1977,female,20,Anna
1977,female,21,Kerstin
1977,female,22,Jessica
1977,female,23,Maike
1977,female,24,Katharina
1977,female,25,Alexandra
1977,female,26,Andrea
1977,female,27,Silvia
1977,female,28,Annika
1977,female,29,Martina
1977,female,30,Bianca
1977,female,31,Christine
1977,female,32,Manuela
1977,female,33,Sabine
1977,female,34,Silke
1977,female,35,Michaela
1977,male,1,Christian
1977,male,2,Stefan
1977,male,3,Michael
1977,male,4,Markus
1977,male,5,Matthias
1977,male,6,Andreas
1977,male,7,Sven
1977,male,8,Thomas
1977,male,9,Alexander
1977,male,10,Jan
1977,male,11,Sebastian
1977,male,12,Sascha
1977,male,13,Daniel
1977,male,14,Martin
1977,male,15,Oliver
1977,male,16,Torsten
1977,male,17,Karsten
1977,male,18,Björn
1977,male,19,Marc
1977,male,20,Marco
1977,male,21,André
1977,male,22,Dennis
1977,male,23,Tobias
1977,male,24,Lars
1977,male,25,Jens
1977,male,26,Florian
1977,male,27,Kai
1977,male,28,Robert
1977,male,29,Nils
1977,male,30,Frank
1977,male,31,Mike
1977,male,32,Christoph
1977,male,33,Jörg
1977,male,34,Dirk
1977,male,35,Timo
1978,female,1,Sandra
1978,female,2,Katrin
1978,female,3,Stefanie
1978,female,4,Nadine
1978,female,5,Julia
1978,female,6,Nicole
1978,female,7,Melanie
1978,female,8,Anja
1978,female,9,Claudia
1978,female,10,Christina
1978,female,11,Daniela
1978,female,12,Tanja
1978,female,13,Andrea
1978,female,14,Yvonne
1978,female,15,Anna
1978,female,16,Susanne
1978,female,17,Nina
1978,female,18,Alexandra
1978,female,19,Katharina
1978,female,20,Simone
1978,female,21,Michaela
1978,female,22,Christine
1978,female,23,Katja
1978,female,24,Sonja
1978,female,25,Anne
1978,female,26,Bianca
1978,female,27,Jessica
1978,female,28,Maike
1978,female,29,Miriam
1978,female,30,Silke
1978,female,31,Annika
1978,female,32,Kerstin
1978,female,33,Tina
1978,female,34,Annett / Anett
1978,female,35,Silvia
1978,male,1,Christian
1978,male,2,Stefan
1978,male,3,Alexander
1978,male,4,Andreas
1978,male,5,Michael
1978,male,6,Daniel
1978,male,7,Thomas
1978,male,8,Jan
1978,male,9,Martin
1978,male,10,Matthias
1978,male,11,Dennis
1978,male,12,Sven
1978,male,13,Markus
1978,male,14,Marco
1978,male,15,Sebastian
1978,male,16,Florian
1978,male,17,Jens
1978,male,18,Tobias
1978,male,19,Oliver
1978,male,20,Torsten
1978,male,21,Sascha
1978,male,22,André
1978,male,23,Björn
1978,male,24,René
1978,male,25,Benjamin
1978,male,26,Frank
1978,male,27,Christoph
1978,male,28,Lars
1978,male,29,Patrick
1978,male,30,Philipp
1978,male,31,Marc
1978,male,32,Karsten
1978,male,33,Kai
1978,male,34,Dirk
1978,male,35,Timo
1979,female,1,Stefanie
1979,female,2,Sandra
1979,female,3,Melanie
1979,female,4,Julia
1979,female,5,Katrin
1979,female,6,Nicole
1979,female,7,Claudia
1979,female,8,Nadine
1979,female,9,Anja
1979,female,10,Katharina
1979,female,11,Anna
1979,female,12,Nina
1979,female,13,Christina
1979,female,14,Daniela
1979,female,15,Sonja
1979,female,16,Yvonne
1979,female,17,Jessica
1979,female,18,Andrea
1979,female,19,Christine
1979,female,20,Katja
1979,female,21,Kerstin
1979,female,22,Sabrina
1979,female,23,Anke
1979,female,24,Maike
1979,female,25,Simone
1979,female,26,Tanja
1979,female,27,Carolin
1979,female,28,Monika
1979,female,29,Susanne
1979,female,30,Annika
1979,female,31,Inga
1979,female,32,Sabine
1979,female,33,Anne
1979,female,34,Miriam
1979,female,35,Ulrike
1979,male,1,Christian
1979,male,2,Jan
1979,male,3,Michael
1979,male,4,Sebastian
1979,male,5,Daniel
1979,male,6,Markus
1979,male,7,Stefan
1979,male,8,Andreas
1979,male,9,Thomas
1979,male,10,Dennis
1979,male,11,Matthias
1979,male,12,Alexander
1979,male,13,Tobias
1979,male,14,Martin
1979,male,15,Sven
1979,male,16,Florian
1979,male,17,Lars
1979,male,18,André
1979,male,19,Jens
1979,male,20,Marco
1979,male,21,Sascha
1979,male,22,Oliver
1979,male,23,Philipp
1979,male,24,Christoph
1979,male,25,Benjamin
1979,male,26,Björn
1979,male,27,Marc
1979,male,28,Dirk
1979,male,29,Karsten
1979,male,30,Patrick
1979,male,31,Frank
1979,male,32,Mike
1979,male,33,Torsten
1979,male,34,René
1979,male,35,Robert
1980,female,1,Julia
1980,female,2,Katrin
1980,female,3,Stefanie
1980,female,4,Melanie
1980,female,5,Sandra
1980,female,6,Anja
1980,female,7,Nicole
1980,female,8,Nadine
1980,female,9,Christina
1980,female,10,Sabrina
1980,female,11,Daniela
1980,female,12,Anna
1980,female,13,Yvonne
1980,female,14,Katharina
1980,female,15,Claudia
